project_id,contractor,electricity_iou,gas_iou,weather_normalized_yearly_kwh_savings,weather_normalized_yearly_therm_savings,predicted_yearly_kwh_savings,predicted_yearly_therm_savings
J5ZPMJ,Contractor 8,Utility 10,Utility 10,1732.291274,0.0,453.1,4949.59
D72P3F,Contractor 25,Utility 15,Utility 10,2227.729338,0.0,256.27,2545.721
E7BNN5,Contractor 72,Utility 4,Utility 4,0.0,56.56898842,166.69,388.0422
5200590955,Contractor 30,Utility 7,Utility 7,0.0,17.421474300000003,188.0,100.0
YZXOZ8,Contractor 17,Utility 15,Utility 15,3149.643545,113.53935030000001,111.12,2335.2870000000003
Y40WAE,Contractor 22,Utility 10,Utility 10,0.0,210.4346978,220.31,4223.33
EL251Y,Contractor 18,Utility 4,Utility 4,-5368.4323030000005,26.93344658,243.82,290.4455
29ZTLH,Contractor 5,Utility 4,Utility 4,0.0,51.61616388,288.64,3763.1890000000003
7820662901,Contractor 30,Utility 7,Utility 7,13013.2214,98.89547009,187.0,99.0
SEHDPS1526388202,Contractor 76,Utility 3,Utility 9,0.0,0.0,168.0,183.0
SEHDPS1526388203,Contractor 15,Utility 3,Utility 9,0.0,0.0,2038.0,169.0
SEHDPS1526388752,Contractor 51,Utility 3,Utility 9,0.0,0.0,7899.0,231.0
SEHDPS1526388201,Contractor 90,Utility 3,Utility 9,-1203.480033,85.75118738,1193.0,94.0
SEHDPS1526388207,Contractor 14,Utility 3,Utility 9,0.0,0.0,2044.0,148.0
CU9SAO,Contractor 72,Utility 4,Utility 4,0.0,18.12869758,299.24,359.9062
SEHDPS1526388205,Contractor 21,Utility 3,Utility 9,0.0,85.59475058,2503.0,203.0
TNY1NH,Contractor 3,Utility 4,Utility 4,976.6503523,140.83881359999998,341.06,440.5041
P9UV7M,Contractor 9,Utility 4,Utility 4,-4571.401467000001,-14.67050584,139.12,1792.497
UQC8FF,Contractor 22,Utility 4,Utility 4,0.0,0.0,184.97,2053.048
SEHDPS1526388630,Contractor 2,Utility 3,Utility 12,306.1774092,0.0,1127.0,161.0
C8HT59,Contractor 17,Utility 10,Utility 10,12.02769826,0.0,338.14,3286.0490000000004
JGD2BI,Contractor 57,Utility 4,Utility 4,7929.2892870000005,0.0,536.35,6038.687
EWK870,Contractor 72,Utility 4,Utility 4,349.5267275,0.0,326.74,587.0457
2ODQ3N,Contractor 24,Utility 10,Utility 10,1744.214989,0.0,549.01,4747.948
2K5LK8,Contractor 9,Utility 4,Utility 4,-353.0960025,157.2060803,422.87,325.3224
EDKU6G,Contractor 9,Utility 4,Utility 4,-1130.4308230000001,0.0,597.19,574.1501
SEHDPS1526388118,Contractor 15,Utility 3,Utility 9,348.81014480000005,-67.23655896,,
SEHDPS1526388119,Contractor 15,Utility 3,Utility 9,385.7834983,38.45300863,,
SEHDPS1526388116,Contractor 118,Utility 3,Utility 9,2614.836578,126.5285261,,
SEHDPS1526388114,Contractor 15,Utility 3,Utility 9,-77.91048157,0.0,,
SEHDPS1526388115,Contractor 118,Utility 3,Utility 9,0.0,68.08819101,,
SEHDPS1526388112,Contractor 15,Utility 3,Utility 9,0.0,69.59600682,,
SEHDPS1526388113,Contractor 118,Utility 3,Utility 9,-14.97639519,-11.14425152,,
I1GNQM,Contractor 88,Utility 10,Utility 10,0.0,65.77045162,518.01,5492.0869999999995
FIMD12,Contractor 44,Utility 4,Utility 4,525.4530862,-106.2868304,432.84,5202.228
LATT1V,Contractor 3,Utility 4,Utility 4,-428.5910943,227.10667030000002,227.36,3298.3590000000004
QFVHE6,Contractor 12,Utility 4,Utility 4,318.8205722,0.0,375.35,367.5264
SEHDPS1526388684,Contractor 2,Utility 3,Utility 9,1676.631757,0.0,822.0,177.0
84PB6B,Contractor 24,Utility 10,Utility 10,474.2994899,0.0,549.46,4851.9929999999995
7801354457,Contractor 55,Utility 7,Utility 7,833.4660903,0.0,1.0,135.0
BXX4QI,Contractor 17,Utility 4,Utility 4,-2104.169503,0.0,466.08,7790.151999999999
YJT80O,Contractor 18,Utility 4,Utility 4,2970.785909,0.0,219.15,400.9379
OEAN3L,Contractor 3,Utility 4,Utility 4,-1593.1912929999999,0.0,394.48,8412.954
2TF3SG,Contractor 12,Utility 4,Utility 4,0.0,151.5283935,247.99,116.9402
SEHDPS1526388570,Contractor 2,Utility 3,Utility 9,-5978.547605,156.85783519999998,,
SEHDPS1526388572,Contractor 2,Utility 3,Utility 9,5373.483058,-150.101932,1881.0,171.0
SEHDPS1526388573,Contractor 2,Utility 3,Utility 9,848.8380687000001,116.62659850000001,1765.0,161.0
Y8NIV4,Contractor 3,Utility 4,Utility 4,1404.636392,0.0,1872.07,2235.9320000000002
DMGPR1,Contractor 18,Utility 10,Utility 10,0.0,167.4502566,225.65,2857.2690000000002
6HXMO6,Contractor 57,Utility 10,Utility 10,0.0,0.0,,4086.167
NQZTVV,Contractor 18,Utility 4,Utility 4,4894.2833439999995,120.8323791,237.84,1244.138
8119515372,Contractor 30,Utility 7,Utility 7,0.0,-31.15929664,297.0,106.0
760BO7,Contractor 3,Utility 4,Utility 4,952.0524131000001,311.9354749,464.65,632.4736
OA3P8A,Contractor 13,Utility 4,Utility 4,1145.245816,-51.53466652,211.77,-539.5662
59V5A0,Contractor 12,Utility 4,Utility 4,751.452574,0.0,417.5,495.0176
TQVMGJ,Contractor 25,Utility 10,Utility 10,153.36834059999998,0.0,234.35,1600.8210000000001
K81W9N,Contractor 44,Utility 10,Utility 10,821.1706262,0.0,142.68,3487.1040000000003
1US5LM,Contractor 17,Utility 4,Utility 4,492.0911097,-389.30409560000004,119.17,1553.634
1I43C3,Contractor 41,Utility 4,Utility 4,0.0,30.05165666,342.13,5803.634
SEHDPS1526388976,Contractor 15,Utility 3,Utility 9,0.0,-18.32535559,254.0,169.0
SEHDPS1526388977,Contractor 14,Utility 3,Utility 9,93.18380559,-142.957523,2460.0,339.0
SEHDPS1526388972,Contractor 14,Utility 3,Utility 9,0.0,0.0,1429.0,141.0
8RCNAZ,Contractor 9,Utility 4,Utility 4,0.0,0.0,229.14,239.1559
SEHDPS1526388521,Contractor 2,Utility 3,Utility 9,815.6612461,77.90798222,2044.0,321.0
OL848U,Contractor 5,Utility 4,Utility 4,-369.73556210000004,87.80477061,,12612.54
Q6VV31,Contractor 45,Utility 4,Utility 4,0.0,-4.863294324,-55.38,6983.88
QK1M13,Contractor 26,Utility 4,Utility 4,0.0,-4.80901532,853.63,1042.79
6HD73N,Contractor 49,Utility 10,Utility 10,-5597.082808,88.73414396,,
NWR6L0,Contractor 18,Utility 4,Utility 4,9147.630663,514.2531484,548.88,135.6975
N2K0KC,Contractor 72,Utility 4,Utility 4,1424.95628,0.0,376.0,763.7749
WX21IW,Contractor 32,Utility 4,Utility 4,625.2258829,0.0,473.91,3737.397
VDL16I,Contractor 19,Utility 4,Utility 4,-166.645076,0.0,532.63,1322.685
TZRV7R,Contractor 20,Utility 15,Utility 15,-154.73698269999997,59.46406233,236.45,4481.829000000001
SAA5OD,Contractor 25,Utility 4,Utility 4,-1145.47696,0.0,144.66,609.3201
3Y1EMY,Contractor 24,Utility 10,Utility 10,-3196.76858,24.45191199,549.25,4469.813
X6A0RM,Contractor 41,Utility 4,Utility 4,-3070.220638,-76.6673953,309.06,3609.027
LXITIY,Contractor 9,Utility 4,Utility 4,-614.080749,220.0927571,195.87,4235.346
SEHDPS1526388800,Contractor 2,Utility 3,Utility 9,0.0,136.84847299999998,2368.0,247.0
SEHDPS1526388803,Contractor 2,Utility 3,Utility 9,-3331.197834,81.36843909,886.0,254.0
I72L4J,Contractor 57,Utility 15,Utility 10,0.0,253.399557,78.58,1852.872
SEHDPS1526388807,Contractor 2,Utility 3,Utility 9,1391.85425,539.2224091,3825.0,234.0
SEHDPS1526388808,Contractor 47,Utility 3,Utility 9,-96.54943278,1.297903107,315.0,216.0
DUI0NI,Contractor 9,Utility 4,Utility 4,0.0,90.56975013,425.72,13972.16
W91QV3,Contractor 9,Utility 4,Utility 4,3095.12482,-281.1455279,108.37,2662.368
Y22G8D,Contractor 25,Utility 4,Utility 4,0.0,106.54102309999999,567.87,3532.825
9CZ65P,Contractor 18,Utility 4,Utility 4,-839.3137552999999,-26.28789048,163.55,29.308320000000002
XDLFCO,Contractor 41,Utility 4,Utility 4,291.9966354,-1.627815072,284.96,2810.961
U1RU44,Contractor 13,Utility 4,Utility 4,-501.07111979999996,0.0,327.17,415.0059
XW67DR,Contractor 8,Utility 10,Utility 10,240.44386239999997,0.0,309.16,2575.029
778R45,Contractor 114,Utility 10,Utility 10,0.0,52.91505458,558.49,10143.32
9MJI6P,Contractor 27,Utility 15,Utility 10,541.1935387,0.0,,
K5W9QF,Contractor 41,Utility 4,Utility 4,825.7877357000001,0.0,152.78,3848.183
DE136N,Contractor 27,Utility 4,Utility 4,1782.5885,-174.92989619999997,1085.1,1528.7220000000002
4NCMOR,Contractor 18,Utility 4,Utility 4,2461.3504420000004,75.91311227,246.31,858.1477
KSM19L,Contractor 26,Utility 15,Utility 4,-1138.262444,123.46217,1000.19,1136.577
J2FDGA,Contractor 24,Utility 10,Utility 10,117.47419209999998,62.20782996,342.27,2659.1440000000002
ZDZWKD,Contractor 8,Utility 10,Utility 10,0.0,109.7395003,396.83,5144.197
VSTNT8,Contractor 9,Utility 4,Utility 4,-1087.481609,89.78045322,256.06,157.6788
KRP3MC,Contractor 44,Utility 10,Utility 10,0.0,295.0067666,300.7,3133.9390000000003
M6NC8H,Contractor 13,Utility 4,Utility 4,0.0,183.52276730000003,671.86,592.6143
ZKEX4R,Contractor 106,Utility 4,Utility 4,0.0,29.51732401,226.16,1139.508
IL3WE9,Contractor 17,Utility 15,Utility 15,4346.661097,223.6637886,653.57,5932.884
D3QR75,Contractor 24,Utility 10,Utility 10,-174.2814919,13.40717193,463.24,3000.0
56LPW3,Contractor 18,Utility 4,Utility 4,1098.059487,57.41420060000001,152.64,91.44197
SGHDPS1526344984,Contractor 10,Utility 5,Utility 9,453.6706386,625.2029518999999,1821.0,142.0
2FPSTV,Contractor 17,Utility 4,Utility 4,0.0,11.88130553,151.16,2078.839
8ID3FC,Contractor 9,Utility 4,Utility 4,0.0,196.971853,469.31,927.9016
PZUZE6,Contractor 12,Utility 4,Utility 4,-47.76939464,73.25615969,267.91,51.58265
SGHDPS1525988997,Contractor 10,Utility 4,Utility 9,0.0,311.1632474,4494.0,377.0
IE3IVK,Contractor 13,Utility 4,Utility 4,4607.542665999999,-191.163282,334.52,874.2673
SGHDPS1525783449,Contractor 10,Utility 11,Utility 9,1063.707015,-42.67547465,972.0,57.0
H3PZXM,Contractor 42,Utility 4,Utility 4,0.0,192.17869380000002,,
ERGV14,Contractor 12,Utility 4,Utility 4,0.0,179.03494519999998,145.28,229.7773
14UAZK,Contractor 17,Utility 4,Utility 4,1025.593199,-14.99802225,98.54,2329.426
C865Q5,Contractor 12,Utility 4,Utility 4,0.0,-17.76360775,229.19,374.2673
DWBN7A,Contractor 24,Utility 10,Utility 10,2260.745528,150.93836869999998,,
Q1NU6F,Contractor 125,Utility 10,Utility 10,1193.246055,250.05249849999998,242.7,3090.563
91HJI3,Contractor 44,Utility 4,Utility 4,417.34475180000004,196.7907627,161.83,3868.699
OEI7RD,Contractor 86,Utility 4,Utility 4,0.0,239.90106150000003,219.06,87.63189
YYGIJ5,Contractor 44,Utility 4,Utility 4,2501.637606,-9.08302877,310.1,3455.158
SJCLEJ,Contractor 9,Utility 4,Utility 4,0.0,103.11351490000001,293.3,10005.28
J18DYW,Contractor 22,Utility 10,Utility 10,9191.930945999999,101.1236366,335.36,4176.143
4KCG8B,Contractor 101,Utility 10,Utility 10,353.4067482,68.01329847,415.34,5307.444
2DTIR5,Contractor 18,Utility 4,Utility 4,313.14252369999997,-29.12444955,838.42,2581.1839999999997
CEHCNM,Contractor 41,Utility 4,Utility 4,682.1338413,56.83181611,258.86,2304.8070000000002
TVAU2E,Contractor 9,Utility 4,Utility 4,0.0,-5.821207245,277.3,3047.1859999999997
J19N16,Contractor 12,Utility 4,Utility 4,0.0,75.82102613,951.72,12125.44
KEX5LE,Contractor 23,Utility 4,Utility 4,0.0,39.46214028,,4953.4
SGHDPS1526111208,Contractor 10,Utility 5,Utility 9,358.2145269,131.91272379999998,2882.0,147.0
HV7T2E,Contractor 22,Utility 4,Utility 4,-220.79951269999998,-90.34531729999999,197.67,2788.687
SEHDPS1526388640,Contractor 2,Utility 3,Utility 9,122.5611476,-87.70208489,2537.0,221.0
0C1UH5,Contractor 32,Utility 4,Utility 4,0.0,-28.96617612,103.83,141.8523
SEHDPS1526383826,Contractor 2,Utility 3,Utility 9,0.0,220.72839900000002,891.0,227.0
SEHDPS1526388453,Contractor 2,Utility 3,Utility 9,623.6651502999999,138.76705900000002,,
SEHDPS1526388641,Contractor 2,Utility 3,Utility 9,9933.532348,561.9820193,1477.0,298.0
U0YB1K,Contractor 45,Utility 4,Utility 4,4169.2399479999995,271.0844877,144.49,701.6413
4CQ4CR,Contractor 44,Utility 4,Utility 4,-18.74760563,125.51738950000001,247.22,2353.165
BFCLQR,Contractor 12,Utility 4,Utility 4,0.0,0.0,269.18,363.4232
0SD4MJ,Contractor 19,Utility 4,Utility 4,0.0,405.0548789,,
2URG3D,Contractor 17,Utility 4,Utility 4,175.53588369999997,70.58083958,387.9,4216.8820000000005
SEHDPS1526388644,Contractor 2,Utility 3,Utility 9,3632.63388,0.0,2963.0,130.0
4U84Y6,Contractor 13,Utility 4,Utility 4,130.6741986,71.95554606,414.21,270.2227
HGL8SK,Contractor 126,Utility 10,Utility 10,-1272.58769,0.0,503.2,4180.246
9OJS8K,Contractor 22,Utility 4,Utility 4,-225.3633932,0.0,84.07,2576.788
42DR47,Contractor 57,Utility 10,Utility 10,-293.6445007,0.0,779.15,6802.169
FVC4FF,Contractor 41,Utility 4,Utility 4,1473.337129,72.21836952,174.19,4640.094
NIHIK0,Contractor 23,Utility 10,Utility 10,2232.306942,281.1764768,229.48,9853.165
DAP4UX,Contractor 17,Utility 15,Utility 15,499.5621927,-174.4574273,112.6,2202.814
JK5CX8,Contractor 83,Utility 4,Utility 4,10986.60344,705.0922165,203.93,407.0926
W3G148,Contractor 8,Utility 10,Utility 10,1769.6939960000002,311.67897410000006,168.21,2898.593
DNUN9Q,Contractor 87,Utility 4,Utility 4,299.4352829,0.0,489.67,425.2638
SEHDPS1526388589,Contractor 127,Utility 3,Utility 9,1099.920452,202.0895937,1055.0,75.0
9V13LN,Contractor 12,Utility 4,Utility 4,0.0,295.4159637,276.67,461.31300000000005
SEHDPS1526388585,Contractor 15,Utility 3,Utility 9,814.4436761,162.6138919,770.0,326.0
JXBG4Y,Contractor 8,Utility 10,Utility 10,0.0,-56.13110276,305.98,4741.793
SEHDPS1526388587,Contractor 14,Utility 3,Utility 9,0.0,0.0,3849.0,142.0
SEHDPS1526388586,Contractor 21,Utility 3,Utility 9,0.0,689.894094,972.0,106.0
SEHDPS1526388580,Contractor 2,Utility 3,Utility 9,0.0,200.9699244,2455.0,234.0
SEHDPS1526437979,Contractor 2,Utility 3,Utility 9,-162.3247841,132.5244168,1401.0,224.0
SEHDPS1526388582,Contractor 6,Utility 3,Utility 12,0.0,148.9698615,2936.0,111.0
1169226403,Contractor 55,Utility 7,Utility 7,8321.251574,309.7093173,545.0,196.0
EV5YJK,Contractor 32,Utility 4,Utility 4,536.3666916999999,0.0,393.37,5434.643
IUJ52G,Contractor 8,Utility 10,Utility 10,69.52080264,92.95293175,371.5,3700.469
AJ54FX,Contractor 8,Utility 10,Utility 10,-521.5013175,0.0,501.77,5726.846
E7AG9O,Contractor 8,Utility 10,Utility 10,0.0,272.7827824,297.65,4433.177
SEHDPS1526388749,Contractor 51,Utility 3,Utility 6,1563.2268609999999,0.0,7414.0,254.0
SEHDPS1526388748,Contractor 14,Utility 3,Utility 9,-2290.392898,0.0,1034.0,51.0
SEHDPS1526388219,Contractor 77,Utility 3,Utility 9,1795.2735969999999,0.0,9.0,67.0
SEHDPS1526388743,Contractor 51,Utility 3,Utility 9,501.6960166999999,0.0,5357.0,169.0
A6K85T,Contractor 3,Utility 4,Utility 4,4996.7448509999995,0.0,441.07,3597.597
SEHDPS1526388217,Contractor 14,Utility 3,Utility 9,0.0,0.0,1386.0,164.0
BDBZF1,Contractor 41,Utility 4,Utility 4,7591.392447,-40.18045724,408.79,3667.6440000000002
SEHDPS1526388211,Contractor 14,Utility 3,Utility 9,0.0,17.9427682,-1657.0,172.0
SEHDPS1526388746,Contractor 14,Utility 3,Utility 9,0.0,93.95798389,1746.0,341.0
SEHDPS1526388745,Contractor 15,Utility 3,Utility 9,0.0,46.9971354,142.0,135.0
L5U7DX,Contractor 3,Utility 4,Utility 4,1731.8591199999998,0.0,93.21,1765.24
1QMWPR,Contractor 24,Utility 10,Utility 10,-8.289718725,0.0,579.85,15641.56
FWDFFX,Contractor 5,Utility 4,Utility 4,-355.90914669999995,0.0,,6904.455
TG5T65,Contractor 88,Utility 10,Utility 10,2418.749565,0.0,446.74,3726.8459999999995
NNMHDE,Contractor 44,Utility 4,Utility 4,1105.1534869999998,410.9498226,251.11,3764.361
SGHDPS1526258342,Contractor 10,Utility 5,Utility 9,484.5968557,0.0,2216.0,304.0
SUS2QH,Contractor 41,Utility 4,Utility 4,3054.7055219999997,419.60973150000007,224.58,1428.781
SGHDPS1526258340,Contractor 10,Utility 5,Utility 9,-278.6250632,0.0,-29.0,0.08
WOB48P,Contractor 92,Utility 4,Utility 4,-649.1829446,0.0,608.53,1095.545
Z8B7UB,Contractor 125,Utility 10,Utility 10,959.1544343,0.0,155.8,2526.084
9IRS16,Contractor 24,Utility 10,Utility 10,3593.7918270000005,11.45194415,194.52,1280.188
11BV16,Contractor 88,Utility 4,Utility 4,0.0,31.30608162,130.76,6275.7919999999995
72B704,Contractor 17,Utility 4,Utility 4,1144.2094140000002,0.0,208.56,6352.871999999999
ZIO2RL,Contractor 9,Utility 4,Utility 4,0.0,185.7756688,237.84,211.8992
SEHDPS1526388108,Contractor 46,Utility 3,Utility 9,1634.953909,260.749573,,
F4OLHQ,Contractor 17,Utility 4,Utility 4,0.0,120.0696314,727.82,10996.19
SGHDPS1526060512,Contractor 10,Utility 5,Utility 9,-107.21909840000002,42.24335379,953.0,191.0
Q60MB5,Contractor 64,Utility 15,Utility 15,0.0,139.56248019999998,364.99,-1653.576
9608731398,Contractor 30,Utility 7,Utility 7,-311.11425710000003,105.04746000000002,167.0,113.0
WEWMXH,Contractor 22,Utility 4,Utility 4,0.0,185.32347959999998,154.84,5594.08
YLMRKM,Contractor 44,Utility 4,Utility 4,0.0,145.2442044,,5688.453
13FGFW,Contractor 3,Utility 4,Utility 4,-94.75165116,342.5185512,738.93,-910.0234
306KKK,Contractor 3,Utility 4,Utility 4,431.6563766,317.0389795,378.89,5092.907
SEHDPS1526388562,Contractor 2,Utility 3,Utility 9,947.5581327,171.64836110000002,1193.0,130.0
1A82S5,Contractor 18,Utility 4,Utility 4,-1442.493385,0.0,420.17,1537.2220000000002
L5AXMW,Contractor 9,Utility 4,Utility 4,-807.2454635,147.98733130000002,439.07,418.8159
CGXEOA,Contractor 17,Utility 4,Utility 4,0.0,169.1753563,312.8,4434.643
7917624104,Contractor 55,Utility 7,Utility 7,0.0,301.8179227,397.0,74.0
SEHDPS1526388370,Contractor 2,Utility 3,Utility 9,0.0,0.0,1536.0,103.0
PJABLO,Contractor 8,Utility 10,Utility 10,-543.9523406000001,-52.31812759,294.13,4869.5779999999995
SEHDPS1526388568,Contractor 2,Utility 3,Utility 9,2663.6383140000003,0.0,1157.0,207.0
IKMXFH,Contractor 9,Utility 4,Utility 4,6153.96342,72.55328821,355.75,15190.5
SEHDPS1526388365,Contractor 82,Utility 3,Utility 9,6540.750854999999,294.99370889999994,5457.0,-103.0
SEHDPS1526388367,Contractor 2,Utility 3,Utility 9,-1834.979975,0.0,1524.0,239.0
SEHDPS1526388366,Contractor 21,Utility 3,Utility 9,147.66933369999998,-44.92294344,2787.0,133.0
SEHDPS1526388360,Contractor 2,Utility 3,Utility 9,2537.7474429999997,233.5575492,2395.0,374.0
SEHDPS1526388363,Contractor 2,Utility 3,Utility 9,0.0,0.0,4591.0,303.0
SEHDPS1526388368,Contractor 2,Utility 3,Utility 9,0.0,0.0,3456.0,262.0
WJ3K75,Contractor 41,Utility 4,Utility 4,-496.10309630000006,0.0,845.63,1805.3929999999998
TIZKMD,Contractor 18,Utility 4,Utility 4,0.0,6.310301965,304.98,524.619
KBL0XK,Contractor 101,Utility 10,Utility 10,-849.8455640000001,0.0,173.03,2966.882
SEHDPS1526388968,Contractor 6,Utility 3,Utility 9,2265.5152359999997,186.7888368,1323.0,119.0
SEHDPS1526388967,Contractor 2,Utility 3,Utility 9,1.4550537669999999,0.0,3684.0,291.0
JP90CD,Contractor 35,Utility 10,Utility 10,-241.8781946,0.0,247.05,1240.035
N0V19G,Contractor 12,Utility 4,Utility 4,1206.410683,0.0,289.83,432.0047
SEHDPS1526388962,Contractor 2,Utility 3,Utility 9,197.8075054,0.0,1740.0,224.0
BXI6XB,Contractor 11,Utility 4,Utility 4,1344.460762,0.0,277.75,240.0352
9G9I2C,Contractor 18,Utility 4,Utility 4,-1687.1795140000002,0.0,226.21,286.3423
K4JAAI,Contractor 22,Utility 4,Utility 4,0.0,0.0,92.36,3570.633
4M3QJM,Contractor 13,Utility 4,Utility 4,667.6075847999999,370.0196813,390.58,20.80891
AYRKQ2,Contractor 18,Utility 4,Utility 4,0.0,103.7988973,140.1,130.7151
NNP3I7,Contractor 1,Utility 4,Utility 4,7251.502878,0.0,307.07,212.4854
RSG0SH,Contractor 8,Utility 10,Utility 10,265.1673538,0.0,242.28,4777.843
FNLF8C,Contractor 9,Utility 4,Utility 4,0.0,403.0357532,279.7,4060.961
Q0SEFH,Contractor 24,Utility 10,Utility 10,0.0,113.40487379999999,843.74,6073.271
TKO53O,Contractor 45,Utility 4,Utility 4,-494.6289904,0.0,143.67,495.8968
SEHDPS1526388812,Contractor 2,Utility 3,Utility 9,7076.87247,196.0177617,1368.0,239.0
SEHDPS1526388811,Contractor 2,Utility 3,Utility 9,0.0,104.081551,905.0,175.0
SEHDPS1526388810,Contractor 2,Utility 3,Utility 9,-830.033781,127.6259105,3861.0,403.0
SEHDPS1526388817,Contractor 2,Utility 3,Utility 9,3400.241699,214.05415299999999,1183.0,197.0
SEHDPS1526388816,Contractor 2,Utility 3,Utility 9,-637.1398851,-30.84981107,2531.0,269.0
A9XWGI,Contractor 12,Utility 4,Utility 4,-37.00120439,109.644628,215.99,265.5334
GVCZFR,Contractor 22,Utility 4,Utility 4,0.0,0.0,201.3,2320.34
4M6811,Contractor 9,Utility 4,Utility 4,770.2754909,252.25104700000003,467.12,4830.305
NP7PRY,Contractor 121,Utility 4,Utility 4,0.0,45.301939000000004,306.12,2414.7129999999997
SEHDPS1526388493,Contractor 2,Utility 3,Utility 9,-3270.437818,-822.8540035,2427.0,0.0
R9L0WV,Contractor 12,Utility 4,Utility 4,154.5518048,0.0,336.08,534.5838
4S4X6E,Contractor 40,Utility 4,Utility 4,403.1015338,0.0,313.8,680.8323
GKRZ9T,Contractor 17,Utility 4,Utility 4,1500.804967,0.0,169.45,3046.893
07E8GH,Contractor 27,Utility 15,Utility 10,843.7054911,0.0,,
I6QRLD,Contractor 17,Utility 15,Utility 15,-2499.118816,0.0,191.29,3890.973
OZC1P7,Contractor 45,Utility 4,Utility 4,317.5554546,103.61367440000001,117.98,1337.339
KH0IYZ,Contractor 13,Utility 4,Utility 4,3256.496287,-76.62558637,513.2,700.4689
L98AL5,Contractor 18,Utility 4,Utility 4,1255.110579,-2.8819752569999997,222.1,199.8828
M485OH,Contractor 9,Utility 4,Utility 4,8708.773976999999,20.15494396,222.81,144.49
FMY5FJ,Contractor 44,Utility 10,Utility 10,5020.294702,0.0,273.24,3297.1859999999997
BJ9KLA,Contractor 9,Utility 4,Utility 4,-174.602826,159.62715409999998,297.72,668.5229
SGHDPS1525777108,Contractor 10,Utility 5,Utility 9,6076.532701,165.58713590000002,5753.0,283.0
SEHDPS1526388912,Contractor 2,Utility 3,Utility 9,0.0,0.0,283.0,171.0
SEHDPS1526388750,Contractor 2,Utility 3,Utility 9,0.0,0.0,1293.0,204.0
CNOGMZ,Contractor 23,Utility 10,Utility 10,0.0,-40.23217679,,
UW2H4E,Contractor 128,Utility 4,Utility 4,85.62904059,46.57273377,156.68,308.0305
2FTEBO,Contractor 45,Utility 4,Utility 4,3663.291104,242.0119116,168.81,586.1664
1465981927,Contractor 129,Utility 7,Utility 7,1580.936627,206.3301061,-951.0,175.0
ANKWAC,Contractor 12,Utility 4,Utility 4,1165.86156,23.10351516,209.32,337.925
3FMBEB,Contractor 8,Utility 10,Utility 10,0.0,150.55096619999998,607.09,10161.2
X01FZC,Contractor 8,Utility 10,Utility 10,-255.4102644,263.1605705,573.82,5166.764
OY63L4,Contractor 3,Utility 4,Utility 4,0.0,445.8177307,194.09,124.8535
QNPFRU,Contractor 18,Utility 4,Utility 4,-1966.7062899999999,0.0,231.04,245.0176
VSU5G1,Contractor 34,Utility 4,Utility 4,882.665476,0.0,337.5,-85.87339
ED9AGY,Contractor 20,Utility 4,Utility 4,0.0,160.0858481,103.62,1932.884
SGHDPS1525783456,Contractor 10,Utility 11,Utility 9,435.458013,135.8510991,1636.0,82.0
MRLOA6,Contractor 9,Utility 4,Utility 4,-561.2367796,-32.53623009,527.06,614.8886
CM3AAG,Contractor 8,Utility 10,Utility 10,0.0,0.0,376.03,5506.741
I1SKY4,Contractor 34,Utility 4,Utility 4,-480.6907638,81.27815189,617.19,997.9484
DEWLM8,Contractor 44,Utility 4,Utility 4,0.0,67.47266511,398.77,5029.308
2BKJ7J,Contractor 12,Utility 4,Utility 4,0.0,168.61167369999998,317.14,216.2954
HTS5JO,Contractor 24,Utility 10,Utility 10,1565.252383,-183.0256929,363.97,4793.669
SEHDPS1526388997,Contractor 15,Utility 3,Utility 1,-385.6806151,19.00044575,1947.0,286.0
XU3HC9,Contractor 23,Utility 10,Utility 10,-3093.4378420000003,70.78091338,220.54,1010.8439999999999
1GDE1P,Contractor 9,Utility 4,Utility 4,709.327044,-66.45550401,283.35,274.9121
2WDFR1,Contractor 125,Utility 10,Utility 10,0.0,29.95176047,209.92,2691.383
61B2GW,Contractor 34,Utility 4,Utility 4,2315.108841,195.67173209999999,180.54,345.5451
FKZUSX,Contractor 12,Utility 4,Utility 4,0.0,197.54376499999998,163.27,200.1759
GTY6TM,Contractor 44,Utility 4,Utility 4,802.0906551,67.02538340000001,101.41,3812.134
5YODWL,Contractor 12,Utility 4,Utility 4,2833.145657,179.2537514,245.31,352.5791
D9EKLK,Contractor 17,Utility 10,Utility 10,-341.9993491,248.97740269999997,58.98,2730.95
D29KDF,Contractor 8,Utility 10,Utility 10,0.0,180.92065730000002,-49.32,5997.361999999999
TX2REX,Contractor 69,Utility 4,Utility 4,-763.4748559999999,0.0,1166.3,6991.5
LD6348,Contractor 9,Utility 4,Utility 4,0.0,90.74372512,1042.68,7067.995
7C62HD,Contractor 45,Utility 4,Utility 4,294.6232769,217.6767434,318.84,991.5006
40EIAB,Contractor 25,Utility 10,Utility 10,0.0,2.77968275,352.25,732.1219
3IZP7Q,Contractor 9,Utility 4,Utility 4,665.5710803,89.12326901,269.88,206.9168
IWK126,Contractor 17,Utility 15,Utility 15,35.44298818,1.717898555,210.66,4509.085
NAZFB7,Contractor 3,Utility 4,Utility 4,1485.5352369999998,122.7401499,673.52,370.1641
S2EPOQ,Contractor 8,Utility 10,Utility 10,5150.347777,23.87222899,197.49,449.5897
C9LBD9,Contractor 17,Utility 15,Utility 15,0.0,0.0,281.73,2152.403
